Date,AAPL,BOGUS,TSLA
2023-09-29 00:00:00,170.9847412109375,,250.22000122070312
2023-10-02 00:00:00,173.52139282226562,,251.60000610351562
2023-10-03 00:00:00,172.1731719970703,,246.52999877929688
2023-10-04 00:00:00,173.4315185546875,,261.1600036621094
2023-10-05 00:00:00,174.67987060546875,,260.04998779296875
2023-10-06 00:00:00,177.25648498535156,,260.5299987792969
2023-10-09 00:00:00,178.75450134277344,,259.6700134277344
2023-10-10 00:00:00,178.15528869628906,,263.6199951171875
2023-10-11 00:00:00,179.5634307861328,,262.989990234375
2023-10-12 00:00:00,180.4722442626953,,258.8699951171875
2023-10-13 00:00:00,178.61468505859375,,251.1199951171875
2023-10-16 00:00:00,178.48486328125,,253.9199981689453
2023-10-17 00:00:00,176.9169158935547,,254.85000610351562
2023-10-18 00:00:00,175.608642578125,,242.67999267578125
2023-10-19 00:00:00,175.22915649414062,,220.11000061035156
2023-10-20 00:00:00,172.6525421142578,,211.99000549316406
2023-10-23 00:00:00,172.7723846435547,,212.0800018310547
2023-10-24 00:00:00,173.21180725097656,,216.52000427246094
2023-10-25 00:00:00,170.87489318847656,,212.4199981689453
2023-10-26 00:00:00,166.67042541503906,,205.75999450683594
2023-10-27 00:00:00,167.99867248535156,,207.3000030517578
2023-10-30 00:00:00,170.06593322753906,,197.36000061035156
2023-10-31 00:00:00,170.54531860351562,,200.83999633789062
2023-11-01 00:00:00,173.74110412597656,,205.66000366210938
2023-11-02 00:00:00,177.3363800048828,,218.50999450683594
2023-11-03 00:00:00,176.41757202148438,,219.9600067138672
2023-11-06 00:00:00,178.9941864013672,,219.27000427246094
2023-11-07 00:00:00,181.58078002929688,,222.17999267578125
2023-11-08 00:00:00,182.6493682861328,,222.11000061035156
2023-11-09 00:00:00,182.1699981689453,,209.97999572753906
2023-11-10 00:00:00,186.39999389648438,,214.64999389648438
2023-11-13 00:00:00,184.8000030517578,,223.7100067138672
2023-11-14 00:00:00,187.44000244140625,,237.41000366210938
2023-11-15 00:00:00,188.00999450683594,,242.83999633789062
2023-11-16 00:00:00,189.7100067138672,,233.58999633789062
2023-11-17 00:00:00,189.69000244140625,,234.3000030517578
2023-11-20 00:00:00,191.4499969482422,,235.60000610351562
2023-11-21 00:00:00,190.63999938964844,,241.1999969482422
2023-11-22 00:00:00,191.30999755859375,,234.2100067138672
2023-11-24 00:00:00,189.97000122070312,,235.4499969482422
2023-11-27 00:00:00,189.7899932861328,,236.0800018310547
2023-11-28 00:00:00,190.39999389648438,,246.72000122070312
2023-11-29 00:00:00,189.3699951171875,,244.13999938964844
2023-11-30 00:00:00,189.9499969482422,,240.0800018310547
2023-12-01 00:00:00,191.24000549316406,,238.8300018310547
